outcome,team_trophies,opp_trophies,trophy_diff,team_avg_elixir,opp_avg_elixir,elixir_diff,team_avg_level,opp_avg_level,level_diff,team_card_ids,opp_card_ids,exp_level,battle_count,hour_of_day,battle_time,player_tag,team_crowns,opp_crowns,team_deck_meta_score,opp_deck_meta_score,deck_meta_score_diff,team_underleveled_penalty,opp_underleveled_penalty,underleveled_diff,player_win_rate,trophy_diff_category
1,11595.0,11595.0,0.0,2.875,5.0,-2.125,13.875,11.5,2.375,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000007, 26000072, 26000036, 26000055, 26000008, 26000043, 27000004, 26000080]",71,6574,6,20260403T065130.000Z,#9J0R2QQ8,1,0,0.5,0.5,0.0,0.125,2.5,-2.375,0.44,equal
0,11625.0,11624.0,1.0,2.875,4.375,-1.5,13.875,11.625,2.25,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000012, 26000011, 26000055, 26000040, 26000064, 26000018, 26000059, 28000007]",71,6574,19,20260402T194822.000Z,#9J0R2QQ8,0,3,0.5,0.5,0.0,0.125,2.375,-2.25,0.44,equal
0,11625.0,10500.0,1125.0,3.75,3.375,0.375,13.0,11.25,1.75,"[27000010, 26000047, 28000014, 26000031, 26000002, 26000040, 26000022, 26000059]","[28000004, 27000003, 26000011, 26000030, 26000026, 26000041, 28000003, 28000011]",71,6574,11,20260402T113041.000Z,#9J0R2QQ8,0,1,0.5,0.5,0.0,1.0,2.75,-1.75,0.44,higher
0,11625.0,12595.0,-970.0,3.2916666666666665,3.333333333333333,-0.0416666666666669,12.625,10.958333333333334,1.666666666666666,"[26000004, 26000012, 26000041, 26000005, 28000008, 26000045, 26000062, 26000036, 27000000, 26000010, 26000014, 26000030, 28000000, 26000038, 28000011, 26000021, 27000006, 26000013, 26000018, 26000000, 26000043, 28000002, 26000064, 26000039]","[28000014, 26000065, 26000069, 26000040, 26000025, 26000002, 28000004, 26000080, 28000011, 26000011, 26000014, 26000021, 28000008, 27000000, 28000000, 26000010, 26000055, 26000000, 26000074, 28000001, 26000062, 26000050, 26000012, 26000064]",71,6574,10,20260402T101325.000Z,#9J0R2QQ8,3,4,0.5,0.5,0.0,1.375,3.0417,-1.6667,0.44,lower
0,11655.0,11655.0,0.0,2.875,4.125,-1.25,13.875,9.625,4.25,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000007, 26000103, 26000055, 26000045, 26000015, 26000005, 26000012, 28000006]",71,6574,7,20260402T074006.000Z,#9J0R2QQ8,0,3,0.5,0.5,0.0,0.125,4.375,-4.25,0.44,equal
1,11625.0,11626.0,-1.0,2.875,4.125,-1.25,13.875,11.125,2.75,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000012, 26000017, 26000018, 26000022, 26000033, 26000049, 26000062, 26000027]",71,6574,6,20260402T064557.000Z,#9J0R2QQ8,1,0,0.5,0.5,0.0,0.125,2.875,-2.75,0.44,equal
1,11595.0,11595.0,0.0,2.875,4.0,-1.125,13.875,11.0,2.875,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000011, 26000004, 26000015, 26000012, 28000002, 26000016, 28000023, 26000037]",71,6574,13,20260401T131853.000Z,#9J0R2QQ8,1,0,0.5,0.5,0.0,0.125,3.0,-2.875,0.44,equal
0,11625.0,11625.0,0.0,2.875,4.375,-1.5,13.875,9.75,4.125,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000007, 26000074, 26000018, 26000033, 26000055, 28000006, 26000011, 26000045]",71,6574,12,20260401T121703.000Z,#9J0R2QQ8,0,3,0.5,0.5,0.0,0.125,4.25,-4.125,0.44,equal
1,11596.0,11595.0,1.0,2.875,3.375,-0.5,13.875,12.75,1.125,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000055, 26000018, 26000011, 28000001, 28000004, 26000030, 26000064, 26000049]",71,6574,12,20260401T121349.000Z,#9J0R2QQ8,3,0,0.5,0.5,0.0,0.125,1.25,-1.125,0.44,equal
0,11625.0,11626.0,-1.0,2.875,3.75,-0.875,13.875,11.375,2.5,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000008, 26000029, 28000008, 27000009, 28000024, 26000087, 26000032, 26000057]",71,6574,11,20260401T113806.000Z,#9J0R2QQ8,0,3,0.5,0.5,0.0,0.125,2.625,-2.5,0.44,equal
0,11654.0,11658.0,-4.0,2.875,3.75,-0.875,13.875,10.25,3.625,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000007, 26000069, 26000012, 26000048, 28000001, 28000002, 28000007, 26000067]",71,6574,11,20260401T112500.000Z,#9J0R2QQ8,0,3,0.5,0.5,0.0,0.125,3.75,-3.625,0.44,equal
1,11624.0,11624.0,0.0,2.875,5.125,-2.25,13.875,11.5,2.375,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000017, 26000006, 26000055, 26000007, 26000011, 26000022, 26000059, 26000016]",71,6574,11,20260401T112253.000Z,#9J0R2QQ8,1,0,0.5,0.5,0.0,0.125,2.5,-2.375,0.44,equal
1,11594.0,11594.0,0.0,2.875,4.125,-1.25,13.875,9.5,4.375,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000007, 26000103, 26000055, 26000005, 26000045, 26000012, 26000015, 28000006]",71,6574,11,20260401T111920.000Z,#9J0R2QQ8,1,0,0.5,0.5,0.0,0.125,4.5,-4.375,0.44,equal
1,11564.0,11566.0,-2.0,2.875,3.875,-1.0,13.875,12.25,1.625,"[27000006, 26000014, 26000000, 26000021, 26000010, 26000030, 28000000, 28000011]","[26000017, 26000012, 26000064, 26000059, 26000049, 26000034, 26000018, 28000005]",71,6574,10,20260401T101320.000Z,#9J0R2QQ8,1,0,0.5,0.5,0.0,0.125,1.75,-1.625,0.44,equal
0,11410.0,11264.0,146.0,5.0,2.5,2.5,5.125,10.625,-5.5,"[26000063, 26000077, 26000103, 28000011, 26000085, 26000021, 26000007, 26000033]","[26000011, 26000002, 26000062, 28000004, 26000058, 26000030, 26000031, 27000000]",61,3414,23,20260412T232325.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,8.875,3.375,5.5,0.4,higher
0,11410.0,11498.0,-88.0,4.875,3.75,1.125,7.0,9.625,-2.625,"[26000043, 26000074, 26000000, 26000018, 26000096, 28000003, 26000048, 26000055]","[26000035, 26000014, 26000069, 26000032, 26000041, 26000034, 26000049, 26000051]",61,3414,11,20260412T115211.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,7.0,4.375,2.625,0.4,lower
1,11410.0,11296.0,114.0,4.0,4.25,-0.25,10.0,9.875,0.125,"[26000045, 26000017, 28000008, 26000020, 26000037, 26000046, 26000061, 26000042]","[26000055, 26000018, 26000045, 26000015, 26000006, 28000004, 26000026, 26000056]",61,3414,11,20260412T115039.000Z,#R9RCRCGU,1,0,0.5,0.5,0.0,4.0,4.125,-0.125,0.4,higher
0,,9904.0,,5.25,3.25,2.0,8.75,10.875,-2.125,"[26000017, 26000085, 26000020, 26000021, 26000045, 26000043, 26000055, 26000037, 26000046, 26000042, 26000004, 26000077]","[27000000, 26000014, 26000074, 26000038, 28000000, 28000008, 26000021, 26000005]",61,3414,16,20260327T161139.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,5.25,3.125,2.125,0.4,unknown
1,,10560.0,,5.25,4.125,1.125,8.75,10.75,-2.0,"[26000017, 26000085, 26000020, 26000021, 26000045, 26000043, 26000055, 26000037, 26000046, 26000042, 26000004, 26000077]","[26000055, 26000007, 26000074, 27000006, 26000064, 26000000, 26000021, 28000001]",61,3414,16,20260327T161020.000Z,#R9RCRCGU,3,0,0.5,0.5,0.0,5.25,3.25,2.0,0.4,unknown
1,,10336.0,,5.25,4.25,1.0,8.75,8.0,0.75,"[26000017, 26000085, 26000020, 26000021, 26000045, 26000043, 26000055, 26000037, 26000046, 26000042, 26000004, 26000077]","[26000006, 28000013, 26000103, 26000085, 26000028, 26000030, 26000031, 26000097]",61,3414,14,20260327T144659.000Z,#R9RCRCGU,3,0,0.5,0.5,0.0,5.25,6.0,-0.75,0.4,unknown
1,,10336.0,,5.25,4.375,0.875,8.75,9.5,-0.75,"[26000017, 26000085, 26000020, 26000021, 26000045, 26000043, 26000055, 26000037, 26000046, 26000042, 26000004, 26000077]","[26000018, 26000060, 26000014, 28000003, 26000000, 28000007, 26000064, 28000018]",61,3414,14,20260327T144552.000Z,#R9RCRCGU,3,0,0.5,0.5,0.0,5.25,4.5,0.75,0.4,unknown
0,,10330.0,,5.25,3.75,1.5,8.75,7.375,1.375,"[26000017, 26000085, 26000020, 26000021, 26000045, 26000043, 26000055, 26000037, 26000046, 26000042, 26000004, 26000077]","[28000004, 26000008, 26000069, 26000021, 26000023, 26000067, 26000011, 26000083]",61,3414,12,20260327T122233.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,5.25,6.625,-1.375,0.4,unknown
1,,10330.0,,5.25,3.625,1.625,8.75,11.125,-2.375,"[26000017, 26000085, 26000020, 26000021, 26000045, 26000043, 26000055, 26000037, 26000046, 26000042, 26000004, 26000077]","[26000059, 26000007, 26000040, 28000001, 27000000, 26000055, 26000010, 26000049]",61,3414,12,20260327T122031.000Z,#R9RCRCGU,3,0,0.5,0.5,0.0,5.25,2.875,2.375,0.4,unknown
0,11410.0,11255.0,155.0,3.5,3.875,-0.375,8.0,12.0,-4.0,"[26000024, 26000004, 26000093, 26000064, 28000017, 26000026, 28000000, 28000006]","[26000036, 26000014, 27000000, 26000063, 26000062, 26000012, 26000022, 26000056]",61,3414,11,20260326T113403.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,6.0,2.0,4.0,0.4,higher
1,11380.0,11390.0,-10.0,4.0,3.125,0.875,10.0,12.75,-2.75,"[26000045, 26000017, 26000046, 26000020, 26000037, 26000042, 26000061, 28000008]","[26000056, 26000000, 27000006, 28000004, 26000011, 26000040, 28000011, 26000025]",61,3414,13,20260324T130130.000Z,#R9RCRCGU,1,0,0.5,0.5,0.0,4.0,1.25,2.75,0.4,equal
0,11406.0,11446.0,-40.0,4.0,3.875,0.125,10.0,10.875,-0.875,"[26000045, 26000017, 26000046, 26000020, 26000037, 26000042, 26000061, 28000008]","[26000064, 26000072, 26000005, 26000042, 26000016, 28000005, 26000012, 26000018]",61,3414,12,20260324T125724.000Z,#R9RCRCGU,1,2,0.5,0.5,0.0,4.0,3.125,0.875,0.4,lower
0,,9642.0,,5.25,3.25,2.0,8.75,5.25,3.5,"[26000017, 26000085, 26000020, 26000021, 26000045, 26000043, 26000055, 26000037, 26000046, 26000042, 26000004, 26000077]","[27000010, 28000004, 26000077, 26000042, 26000046, 28000011, 26000084, 26000048]",61,3414,15,20260322T155751.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,5.25,8.75,-3.5,0.4,unknown
0,,9642.0,,5.25,4.125,1.125,8.75,4.875,3.875,"[26000017, 26000085, 26000020, 26000021, 26000045, 26000043, 26000055, 26000037, 26000046, 26000042, 26000004, 26000077]","[26000055, 26000033, 26000072, 26000058, 28000001, 26000035, 26000012, 26000023]",61,3414,15,20260322T155658.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,5.25,9.125,-3.875,0.4,unknown
1,,9642.0,,5.25,3.25,2.0,8.75,10.75,-2.0,"[26000017, 26000085, 26000020, 26000021, 26000045, 26000043, 26000055, 26000037, 26000046, 26000042, 26000004, 26000077]","[26000014, 27000000, 26000074, 26000038, 28000000, 28000008, 26000021, 26000005]",61,3414,15,20260322T155500.000Z,#R9RCRCGU,3,0,0.5,0.5,0.0,5.25,3.25,2.0,0.4,unknown
0,,10243.0,,5.25,3.75,1.5,8.75,7.375,1.375,"[26000017, 26000085, 26000020, 26000021, 26000045, 26000043, 26000055, 26000037, 26000046, 26000042, 26000004, 26000077]","[28000004, 26000008, 26000069, 26000021, 26000023, 26000067, 26000011, 26000083]",61,3414,14,20260322T140441.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,5.25,6.625,-1.375,0.4,unknown
0,11406.0,10607.0,799.0,4.875,4.0,0.875,7.375,10.375,-3.0,"[26000043, 26000074, 26000000, 26000018, 26000096, 28000003, 26000048, 26000055]","[26000049, 26000004, 26000035, 26000045, 26000013, 26000016, 26000046, 26000037]",61,3414,15,20260321T153537.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,6.625,3.625,3.0,0.4,higher
1,11406.0,11169.0,237.0,4.0,3.375,0.625,10.0,9.75,0.25,"[26000017, 26000045, 28000008, 26000020, 26000037, 26000046, 26000061, 26000042]","[26000000, 26000017, 27000000, 28000017, 26000026, 26000032, 27000010, 26000011]",61,3414,15,20260321T153351.000Z,#R9RCRCGU,3,0,0.5,0.5,0.0,4.0,4.25,-0.25,0.4,higher
0,11406.0,11003.0,403.0,3.5,3.875,-0.375,8.0,10.5,-2.5,"[26000024, 26000004, 26000093, 26000064, 28000017, 26000026, 28000000, 28000006]","[26000055, 27000010, 26000021, 28000008, 26000038, 28000009, 26000037, 26000042]",61,3414,2,20260320T023116.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,6.0,3.5,2.5,0.4,higher
1,,,,4.625,3.625,1.0,6.375,8.0,-1.625,"[27000009, 26000009, 26000042, 27000013, 26000045, 26000083, 26000040, 27000005]","[28000026, 28000011, 28000002, 26000000, 27000002, 26000017, 27000001, 28000003]",61,3414,16,20260317T161150.000Z,#R9RCRCGU,2,0,0.5,0.5,0.0,7.625,6.0,1.625,0.4,unknown
0,,,,4.625,3.875,0.75,6.375,7.0,-0.625,"[27000009, 26000009, 26000042, 27000013, 26000045, 26000083, 26000040, 27000005]","[28000004, 26000015, 26000009, 28000011, 27000010, 28000026, 26000000, 26000095]",61,3414,16,20260317T160800.000Z,#R9RCRCGU,1,3,0.5,0.5,0.0,7.625,7.0,0.625,0.4,unknown
0,,,,4.625,4.125,0.5,6.375,7.125,-0.75,"[27000009, 26000009, 26000042, 27000013, 26000045, 26000083, 26000040, 27000005]","[26000009, 26000095, 26000040, 26000042, 26000014, 28000026, 27000009, 28000009]",61,3414,16,20260317T160440.000Z,#R9RCRCGU,0,1,0.5,0.5,0.0,7.625,6.875,0.75,0.4,unknown
0,,,,4.625,3.5,1.125,6.375,7.0,-0.625,"[27000009, 26000009, 26000042, 27000013, 26000045, 26000083, 26000040, 27000005]","[26000009, 28000000, 26000040, 28000011, 26000095, 26000084, 26000042, 28000002]",61,3414,16,20260317T160103.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,7.625,7.0,0.625,0.4,unknown
0,11406.0,11805.0,-399.0,3.5,2.625,0.875,8.0,10.75,-2.75,"[26000024, 26000004, 26000093, 26000064, 28000017, 26000026, 28000000, 28000006]","[26000011, 26000058, 26000074, 26000013, 27000009, 26000084, 26000040, 28000015]",61,3414,7,20260316T075159.000Z,#R9RCRCGU,0,3,0.5,0.5,0.0,6.0,3.25,2.75,0.4,lower
1,11406.0,12080.0,-674.0,4.0,4.25,-0.25,10.0,11.75,-1.75,"[26000017, 26000045, 28000008, 26000020, 26000037, 26000046, 26000061, 26000042]","[26000045, 26000063, 26000018, 27000006, 26000048, 26000067, 28000014, 28000007]",61,3414,7,20260316T075003.000Z,#R9RCRCGU,3,0,0.5,0.5,0.0,4.0,2.25,1.75,0.4,lower
1,11380.0,12556.0,-1176.0,4.0,4.0,0.0,11.875,11.875,0.0,"[26000004, 26000006, 26000017, 26000042, 28000011, 26000034, 28000001, 26000031]","[26000049, 26000043, 26000014, 26000033, 26000017, 26000026, 26000040, 26000067]",74,15586,11,20260412T110242.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,2.125,2.125,0.0,0.68,lower
1,11380.0,12030.0,-650.0,4.0,5.5,-1.5,11.875,9.625,2.25,"[26000004, 26000006, 26000017, 26000042, 28000011, 26000034, 28000001, 26000031]","[26000007, 26000017, 26000055, 26000063, 28000003, 28000007, 26000033, 28000005]",74,15586,13,20260411T135928.000Z,#L82GRQQV,2,0,0.5,0.5,0.0,2.125,4.375,-2.25,0.68,lower
1,11380.0,12306.0,-926.0,4.0,3.75,0.25,11.875,12.125,-0.25,"[26000004, 26000017, 26000042, 28000011, 26000034, 26000006, 28000001, 26000031]","[26000040, 26000018, 26000064, 28000000, 26000042, 26000016, 27000000, 26000027]",74,15586,18,20260410T183603.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,2.125,1.875,0.25,0.68,lower
0,11380.0,12202.0,-822.0,3.875,3.375,0.5,13.375,11.875,1.5,"[27000000, 26000055, 26000014, 28000003, 26000039, 26000008, 26000013, 26000030]","[27000012, 26000062, 26000011, 26000021, 28000000, 28000008, 26000019, 26000025]",74,15586,3,20260410T030207.000Z,#L82GRQQV,0,1,0.5,0.5,0.0,0.625,2.125,-1.5,0.68,lower
0,11380.0,12227.0,-847.0,4.375,3.75,0.625,10.75,8.5,2.25,"[26000015, 26000040, 26000072, 26000009, 28000007, 26000011, 26000001, 26000049]","[26000064, 26000050, 26000099, 26000006, 28000005, 26000015, 28000011, 26000035]",74,15586,2,20260410T025850.000Z,#L82GRQQV,0,1,0.5,0.5,0.0,3.25,5.5,-2.25,0.68,lower
0,11380.0,12060.0,-680.0,4.125,3.375,0.75,12.0,10.625,1.375,"[26000063, 27000010, 28000008, 26000021, 28000000, 26000046, 26000007, 26000024]","[26000014, 26000051, 26000064, 26000016, 26000010, 28000011, 26000041, 26000042]",74,15586,2,20260410T025534.000Z,#L82GRQQV,0,1,0.5,0.5,0.0,2.0,3.375,-1.375,0.68,lower
1,11380.0,10859.0,521.0,4.0,4.0,0.0,11.875,13.0,-1.125,"[26000004, 26000017, 26000042, 28000011, 26000034, 26000006, 28000001, 26000031]","[26000001, 27000012, 26000017, 26000020, 26000040, 28000015, 28000001, 26000043]",74,15586,2,20260410T025100.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,2.125,1.0,1.125,0.68,higher
1,11380.0,11349.0,31.0,3.875,4.5,-0.625,13.375,9.375,4.0,"[27000000, 26000055, 26000014, 28000003, 26000039, 26000008, 26000013, 26000030]","[26000004, 26000103, 26000017, 28000005, 26000042, 26000026, 26000027, 28000023]",74,15586,16,20260406T163102.000Z,#L82GRQQV,1,0,0.5,0.5,0.0,0.625,4.625,-4.0,0.68,higher
0,11380.0,13411.0,-2031.0,4.375,4.0,0.375,10.75,14.125,-3.375,"[26000015, 26000040, 26000072, 26000009, 28000007, 26000011, 26000001, 26000049]","[26000007, 26000019, 27000010, 28000001, 26000043, 26000020, 28000000, 26000013]",74,15586,16,20260406T161756.000Z,#L82GRQQV,0,3,0.5,0.5,0.0,3.25,-0.125,3.375,0.68,lower
1,11380.0,12175.0,-795.0,4.125,3.75,0.375,12.0,10.875,1.125,"[26000063, 27000010, 28000008, 26000021, 28000000, 26000046, 26000007, 26000024]","[27000012, 26000052, 28000015, 28000001, 26000047, 26000059, 26000031, 26000057]",74,15586,16,20260406T161622.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,2.0,3.125,-1.125,0.68,lower
1,11380.0,12380.0,-1000.0,4.0,3.375,0.625,11.875,11.625,0.25,"[26000004, 26000017, 26000042, 28000011, 26000034, 26000006, 28000001, 26000031]","[26000011, 26000059, 26000064, 26000049, 27000009, 26000035, 26000026, 26000050]",74,15586,11,20260406T114650.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,2.125,2.375,-0.25,0.68,lower
0,11380.0,10756.0,624.0,3.875,4.25,-0.375,13.375,12.0,1.375,"[27000000, 26000055, 26000014, 28000003, 26000039, 26000008, 26000013, 26000030]","[26000047, 26000049, 26000069, 26000045, 28000001, 26000022, 26000027, 26000021]",74,15586,10,20260405T103823.000Z,#L82GRQQV,0,3,0.5,0.5,0.0,0.625,2.0,-1.375,0.68,higher
0,11380.0,11537.0,-157.0,4.375,3.625,0.75,10.625,13.25,-2.625,"[26000015, 26000040, 26000072, 26000009, 28000007, 26000011, 26000001, 26000049]","[26000000, 26000014, 27000006, 26000007, 26000008, 26000021, 26000030, 28000001]",74,15586,10,20260405T103623.000Z,#L82GRQQV,0,3,0.5,0.5,0.0,3.375,0.75,2.625,0.68,lower
1,11380.0,12255.0,-875.0,4.125,4.5,-0.375,12.0,12.0,0.0,"[26000063, 27000010, 28000008, 26000021, 28000000, 26000046, 26000007, 26000024]","[26000008, 26000036, 26000007, 26000050, 26000016, 26000024, 26000034, 26000056]",74,15586,9,20260405T094801.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,2.0,2.0,0.0,0.68,lower
1,11380.0,12273.0,-893.0,4.0,2.875,1.125,11.875,12.25,-0.375,"[26000004, 26000017, 26000042, 28000011, 26000034, 26000006, 28000001, 26000031]","[26000045, 26000000, 26000010, 26000038, 28000012, 26000041, 26000021, 28000011]",74,15586,9,20260405T094507.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,2.125,1.75,0.375,0.68,lower
1,11380.0,11203.0,177.0,3.875,4.5,-0.625,13.375,11.625,1.75,"[27000000, 26000055, 26000014, 28000003, 26000039, 26000008, 26000013, 26000030]","[26000007, 26000014, 26000064, 26000020, 27000003, 26000051, 28000001, 26000034]",74,15586,10,20260404T103737.000Z,#L82GRQQV,1,0,0.5,0.5,0.0,0.625,2.375,-1.75,0.68,higher
0,11380.0,11212.0,168.0,4.375,4.125,0.25,10.625,11.125,-0.5,"[26000015, 26000040, 26000072, 26000009, 28000007, 26000011, 26000001, 26000049]","[26000035, 26000003, 26000007, 26000049, 28000007, 26000020, 26000102, 28000004]",74,15586,10,20260404T103400.000Z,#L82GRQQV,1,2,0.5,0.5,0.0,3.375,2.875,0.5,0.68,higher
1,11380.0,12001.0,-621.0,4.125,3.5,0.625,12.0,11.125,0.875,"[26000063, 27000010, 28000008, 26000021, 28000000, 26000046, 26000007, 26000024]","[26000049, 26000055, 26000041, 26000019, 26000056, 26000032, 26000018, 26000037]",74,15586,10,20260404T103006.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,2.0,2.875,-0.875,0.68,lower
1,11380.0,12071.0,-691.0,4.0,3.625,0.375,11.875,10.875,1.0,"[26000004, 26000017, 26000042, 28000011, 26000034, 26000006, 28000001, 26000031]","[26000012, 28000001, 26000001, 27000000, 26000060, 28000009, 26000046, 26000042]",74,15586,9,20260404T094950.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,2.125,3.125,-1.0,0.68,lower
1,11380.0,11790.0,-410.0,3.875,3.625,0.25,13.125,11.75,1.375,"[27000000, 26000055, 26000014, 28000003, 26000039, 26000008, 26000013, 26000030]","[27000006, 27000010, 26000062, 26000000, 26000007, 26000018, 28000000, 26000010]",74,15586,20,20260402T200853.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,0.875,2.25,-1.375,0.68,lower
1,11380.0,12436.0,-1056.0,4.375,2.875,1.5,10.625,12.125,-1.5,"[26000015, 26000040, 26000072, 26000009, 28000007, 26000011, 26000001, 26000049]","[28000017, 26000002, 26000040, 26000019, 28000015, 27000013, 28000000, 26000095]",74,15586,20,20260402T200634.000Z,#L82GRQQV,3,1,0.5,0.5,0.0,3.375,1.875,1.5,0.68,lower
1,11380.0,10322.0,1058.0,4.125,3.625,0.5,12.0,9.25,2.75,"[26000063, 27000010, 28000008, 26000021, 28000000, 26000046, 26000007, 26000024]","[26000056, 26000069, 28000015, 28000009, 28000010, 26000023, 27000012, 26000014]",74,15586,19,20260402T195935.000Z,#L82GRQQV,3,1,0.5,0.5,0.0,2.0,4.75,-2.75,0.68,higher
1,11380.0,11892.0,-512.0,4.0,4.375,-0.375,11.875,11.375,0.5,"[26000004, 26000017, 26000042, 28000011, 26000034, 26000006, 28000001, 26000031]","[26000064, 26000017, 26000009, 26000063, 26000057, 28000000, 26000040, 26000046]",74,15586,17,20260402T175405.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,2.125,2.625,-0.5,0.68,lower
0,11380.0,10377.0,1003.0,3.875,4.0,-0.125,13.125,10.5,2.625,"[27000000, 26000055, 26000014, 28000003, 26000039, 26000008, 26000013, 26000030]","[27000006, 28000004, 26000012, 28000013, 26000020, 26000033, 26000040, 28000009]",74,15586,20,20260401T202257.000Z,#L82GRQQV,0,3,0.5,0.5,0.0,0.875,3.5,-2.625,0.68,higher
1,11380.0,10698.0,682.0,4.375,3.625,0.75,10.625,13.125,-2.5,"[26000015, 26000040, 26000072, 26000009, 28000007, 26000011, 26000001, 26000049]","[27000006, 26000017, 26000018, 28000000, 28000008, 26000005, 26000021, 26000012]",74,15586,19,20260401T194200.000Z,#L82GRQQV,3,0,0.5,0.5,0.0,3.375,0.875,2.5,0.68,higher
0,11328.0,11302.0,26.0,2.625,3.375,-0.75,12.5,11.375,1.125,"[26000064, 28000015, 26000065, 28000014, 26000021, 27000000, 26000010, 26000084]","[26000004, 26000006, 27000010, 28000008, 28000002, 26000083, 28000006, 28000001]",58,5172,7,20260410T071201.000Z,#GCCUVJRJY,0,3,0.5,0.5,0.0,1.5,2.625,-1.125,0.64,higher
1,11299.0,11289.0,10.0,2.625,3.875,-1.25,12.5,12.875,-0.375,"[26000064, 28000015, 26000065, 28000014, 26000021, 27000000, 26000010, 26000084]","[26000017, 26000000, 26000007, 26000010, 26000021, 28000008, 27000003, 28000003]",58,5172,7,20260410T070845.000Z,#GCCUVJRJY,2,0,0.5,0.5,0.0,1.5,1.125,0.375,0.64,equal
1,11269.0,11269.0,0.0,2.625,3.875,-1.25,12.5,13.0,-0.5,"[26000064, 26000010, 26000065, 28000014, 26000021, 27000000, 28000015, 26000084]","[28000017, 26000063, 26000000, 26000013, 27000008, 26000064, 26000004, 26000025]",58,5172,7,20260406T075352.000Z,#GCCUVJRJY,1,0,0.5,0.5,0.0,1.5,1.0,0.5,0.64,equal
1,11238.0,11254.0,-16.0,2.625,3.25,-0.625,12.5,12.625,-0.125,"[26000064, 26000010, 26000065, 28000014, 26000021, 27000000, 28000015, 26000084]","[28000004, 26000000, 26000030, 26000026, 28000003, 26000041, 28000011, 27000003]",58,5172,7,20260406T075015.000Z,#GCCUVJRJY,1,0,0.5,0.5,0.0,1.5,1.375,0.125,0.64,lower
1,11208.0,11219.0,-11.0,2.625,3.0,-0.375,12.5,10.125,2.375,"[26000064, 26000010, 26000065, 28000014, 26000021, 27000000, 28000015, 26000084]","[26000064, 26000040, 26000012, 26000067, 28000011, 26000037, 26000026, 28000001]",58,5172,7,20260406T074639.000Z,#GCCUVJRJY,2,1,0.5,0.5,0.0,1.5,3.875,-2.375,0.64,lower
1,11178.0,11179.0,-1.0,2.625,4.375,-1.75,12.5,11.25,1.25,"[26000064, 28000015, 26000065, 28000014, 26000021, 27000000, 26000010, 26000084]","[26000055, 26000068, 26000064, 26000067, 28000005, 28000001, 26000033, 26000007]",58,5172,7,20260406T073443.000Z,#GCCUVJRJY,3,0,0.5,0.5,0.0,1.5,2.75,-1.25,0.64,equal
1,11149.0,11143.0,6.0,2.625,4.5,-1.875,12.5,10.25,2.25,"[26000064, 28000015, 26000065, 28000014, 26000021, 27000000, 26000010, 26000084]","[26000055, 26000062, 27000006, 28000001, 26000033, 26000021, 26000000, 26000034]",58,5172,7,20260406T071458.000Z,#GCCUVJRJY,3,0,0.5,0.5,0.0,1.5,3.75,-2.25,0.64,equal
